CO_IES|NO_IES|CO_CATEGORIA_ADMINISTRATIVA|DS_CATEGORIA_ADMINISTRATIVA|CO_ORGANIZACAO_ACADEMICA|DS_ORGANIZACAO_ACADEMICA|CO_CURSO|NO_CURSO|CO_GRAU_ACADEMICO|CO_MODALIDADE_ENSINO|CO_NIVEL_ACADEMICO|CO_ALUNO_CURSO|CO_ALUNO|CO_COR_RACA_ALUNO|DS_COR_RACA_ALUNO|IN_SEXO_ALUNO|DS_SEXO_ALUNO|NU_ANO_ALUNO_NASC|NU_DIA_ALUNO_NASC|NU_MES_ALUNO_NASC|NU_IDADE_ALUNO|CO_NACIONALIDADE_ALUNO|CO_PAIS_ORIGEM_ALUNO|CO_UF_NASCIMENTO|CO_MUNICIPIO_NASCIMENTO|CO_ALUNO_SITUACAO|IN_ALUNO_DEFICIENCIA|IN_DEF_AUDITIVA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|IN_DEF_SURDEZ|IN_DEF_SURDOCEGUEIRA|IN_DEF_BAIXA_VISAO|IN_DEF_CEGUEIRA|DT_INGRESSO_CURSO|IN_ATIVIDADE_COMPLEMENTAR|IN_RESERVA_VAGAS|IN_FINANC_ESTUDANTIL|IN_APOIO_SOCIAL|CO_CURSO_POLO|CO_TURNO_ALUNO|IN_ING_VESTIBULAR|IN_ING_ENEM|IN_ING_OUTRA_FORMA_SELECAO|IN_ING_CONVENIO_PECG|IN_ING_OUTRA_FORMA|IN_RESERVA_ETNICO|IN_RESERVA_DEFICIENCIA|IN_RESERVA_ENSINO_PUBLICO|IN_RESERVA_RENDA_FAMILIAR|IN_RESERVA_OUTROS|IN_FIN_REEMB_FIES|IN_FIN_REEMB_ESTADUAL|IN_FIN_REEMB_MUNICIPAL|IN_FIN_REEMB_PROG_IES|IN_FIN_REEMB_ENT_EXTERNA|IN_FIN_REEMB_OUTRA|IN_FIN_NAOREEMB_PROUNI_INTEGR|IN_FIN_NAOREEMB_PROUNI_PARCIAL|IN_FIN_NAOREEMB_ESTADUAL|IN_FIN_NAOREEMB_MUNICIPAL|IN_FIN_NAOREEMB_PROG_IES|IN_FIN_NAOREEMB_ENT_EXTERNA|IN_FIN_NAOREEMB_OUTRA|IN_APOIO_ALIMENTACAO|IN_APOIO_BOLSA_PERMANENCIA|IN_APOIO_BOLSA_TRABALHO|IN_APOIO_MATERIAL_DIDATICO|IN_APOIO_MORADIA|IN_APOIO_TRANSPORTE|IN_COMPL_ESTAGIO|IN_COMPL_EXTENSAO|IN_COMPL_MONITORIA|IN_COMPL_PESQUISA|IN_BOLSA_ESTAGIO|IN_BOLSA_EXTENSAO|IN_BOLSA_MONITORIA|IN_BOLSA_PESQUISA|TP_PROCEDE_EDUC_PUBLICA|IN_MATRICULA|IN_CONCLUINTE|IN_INGRESSO|IN_INGRESSO_PROCESSO_SELETIVO|IN_INGRESSO_OUTRAS_FORMAS|ANO_INGRESSO
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|1550289|400003506405|2|Preta|1|Feminino|1988|01|10|22|1|10|31|3135209|2|0|||||||||04AUG2008:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|1565422|400003526613|3|Parda|1|Feminino|1989|28|06|21|1|10|31|3135209|2|0|||||||||09FEB2009:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||0|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|363493|400001809129|3|Parda|0|Masculino|1983|05|01|27|1|10|35|3550308|4|0|||||||||03AUG2009:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||2|0|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|5027471|400003505248|6|Não dispõe da informação|1|Feminino|1976|26|10|34|1|10|31|3142700|2|0|||||||||04AUG2008:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|874749|400002588774|1|Branca|0|Masculino|1964|27|09|46|1|10|33|3304557|2|0|||||||||06AUG2007:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||0|1|0|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|1371893|400003254929|2|Preta|1|Feminino|1990|01|05|20|1|10|31|3162401|2|0|||||||||11FEB2008:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|1|1|1356005|400003234475|1|Branca|0|Masculino|1981|05|10|29|1|10|31|3135209|2|0|||||||||09FEB2009:00:00:00|0|0|0|0||2|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|1561922|400003521943|3|Parda|0|Masculino|1988|28|12|22|1|10|31|3108602|2|0|||||||||09FEB2009:00:00:00|0|0|0|0||2|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|5080626|400003530220|2|Preta|1|Feminino|1984|18|04|26|1|10|35|3550308|3|0|||||||||03AUG2009:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|0|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|1529923|400003478468|2|Preta|1|Feminino|1989|25|01|21|1|10|31|3135209|2|0|||||||||02NOV2008:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|1901734|400004001471|3|Parda|0|Masculino|1990|01|01|20|1|10|31|3149150|2|0|||||||||03AUG2009:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|1527636|400003475401|2|Preta|1|Feminino|1988|15|10|22|1|10|31|3135209|2|0|||||||||04AUG2008:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|1|1|5019400|400003501043|2|Preta|1|Feminino|1988|26|06|22|1|10|31|3135357|3|0|||||||||03AUG2009:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|0|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|BIOLOGIA|2|1|1|5866513|400009110512|6|Não dispõe da informação|1|Feminino|1992|06|07|18|1|10|31|3135209|2|0|||||||||02AUG2010:00:00:00|0|0|0|0||2|0|1|0||0|||||||||||||||||||||||||||||||||1|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL|1|1|1|7864144|400009658737|3|Parda|0|Masculino|1992|22|03|18|1|10|31|3135209|2|0|||||||||22FEB2010:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|1379189|400003264611|1|Branca|0|Masculino|1989|19|05|21|1|10|31|3135209|2|0|||||||||01FEB2007:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|1527208|400003474843|1|Branca|0|Masculino|1988|21|04|22|1|10|31|3142700|2|0|||||||||11FEB2008:00:00:00|1|0|0|0||2|1|0|0||0|||||||||||||||||||||||||0|0|0|1||||1|1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|1883967|400003974060|6|Não dispõe da informação|1|Feminino|1985|07|08|25|1|10|31|3148707|6|0|||||||||10MAR2009:00:00:00|0|0|0|0||3|0|0|0||1|||||||||||||||||||||||||||||||||0|1|1|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|873684|400002582120|0|Não declarado|0|Masculino|1986|10|10|24|1|10|31|3135209|2|0|||||||||01AUG2006:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||2|1|0|0|0|0|2006
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|1571645|400003535193|4|Amarela|1|Feminino|1991|30|08|19|1|10|31|3161106|2|0|||||||||03AUG2009:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|1517574|400003462100|3|Parda|0|Masculino|1989|13|01|21|1|10|29|2910776|2|0|||||||||01AUG2007:00:00:00|1|0|0|0||3|1|0|0||0|||||||||||||||||||||||||0|0|1|0|||0||1|1|0|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|1524902|400003471749|1|Branca|1|Feminino|1990|15|06|20|1|10|31|3135209|2|0|||||||||04AUG2008:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||0|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|1|1|6338261|400009264073|3|Parda|0|Masculino|1991|03|04|19|1|10|31|3142908|4|0|||||||||23MAR2010:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|0|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|1562712|400003523012|3|Parda|0|Masculino|1989|09|10|21|1|10|31|3135209|2|0|||||||||03AUG2009:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|1571252|400003534685|3|Parda|0|Masculino|1987|13|12|23|1|10|35|3534401|2|0|||||||||03AUG2009:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|6260333|400009239979|3|Parda|1|Feminino|1992|18|08|18|1|10|31|3135209|2|0|||||||||23MAR2010:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|6261166|400009240588|1|Branca|0|Masculino|1968|29|08|42|1|10|31|3142700|2|0|||||||||18MAR2010:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|874238|400002585376|2|Preta|0|Masculino|1989|23|06|21|1|10|31|3135209|2|0|||||||||06AUG2007:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|1562787|400003523117|1|Branca|0|Masculino|1972|15|08|38|1|10|31|3143302|2|0|||||||||09FEB2009:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|1557586|400003516111|3|Parda|0|Masculino|1989|23|12|21|1|10|31|3132107|2|0|||||||||09FEB2009:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|6868680|400009397387|6|Não dispõe da informação|0|Masculino|1985|22|08|25|1|10|31|3143302|4|0|||||||||09MAR2010:00:00:00|0|0|0|0||1|0|1|0||0|||||||||||||||||||||||||||||||||0|0|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|1|1|6371434|400009273647|2|Preta|1|Feminino|1992|24|01|18|1|10|31|3135209|2|0|||||||||20JAN2010:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|1|1|4995987|400001487392|1|Branca|0|Masculino|1981|16|08|29|1|10|31|3132107|3|0|||||||||03AUG2009:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|0|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|5059940|400003280353|0|Não declarado|1|Feminino|1987|24|10|23|1|10|31|3161106|6|0|||||||||01FEB2007:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|1|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|6830164|400009386337|6|Não dispõe da informação|1|Feminino|1991|07|10|19|1|10|||4|0|||||||||21JAN2010:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|0|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|7088172|400009461283|6|Não dispõe da informação|1|Feminino|1989|23|11|21|1|10|31|3161106|2|0|||||||||20AUG2010:00:00:00|0|0|0|0||2|0|1|0||0|||||||||||||||||||||||||||||||||1|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|6257842|400009238043|1|Branca|0|Masculino|1986|12|04|24|1|10|31|3135209|2|0|||||||||16MAR2010:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|1883964|400003974057|3|Parda|0|Masculino|1986|17|05|24|1|10|31|3143302|2|0|||||||||03AUG2009:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|6326193|400009260328|6|Não dispõe da informação|0|Masculino|1986|19|04|24|1|10|31|3143302|4|0|||||||||12MAR2010:00:00:00|0|0|0|0||3|0|1|0||0|||||||||||||||||||||||||||||||||1|0|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|6499126|400009318220|1|Branca|1|Feminino|1988|23|12|22|1|10|31|3135209|2|0|||||||||23MAR2010:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||0|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|1|1|6365614|400009273629|3|Parda|0|Masculino|1992|15|11|18|1|10|31|3143302|2|0|||||||||15MAR2010:00:00:00|0|0|0|0||1|0|1|0||0|||||||||||||||||||||||||||||||||0|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|BIOLOGIA|2|1|1|5911390|400009124313|6|Não dispõe da informação|0|Masculino|1990|15|04|20|1|10|31|3104502|2|0|||||||||02AUG2010:00:00:00|0|0|0|0||2|0|1|0||0|||||||||||||||||||||||||||||||||1|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|5065109|400003471587|6|Não dispõe da informação|0|Masculino|1981|28|12|29|1|10|31|3135209|6|0|||||||||01AUG2007:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|1|1|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|6604620|400001522553|2|Preta|1|Feminino|1991|24|05|19|1|10|31|3139300|2|0|||||||||16MAR2010:00:00:00|0|0|0|0||1|0|1|0||0|||||||||||||||||||||||||||||||||1|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|1391958|400003282023|3|Parda|0|Masculino|1982|07|10|28|1|10|31|3135209|2|0|||||||||01AUG2007:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|5072901|400003521880|6|Não dispõe da informação|1|Feminino|1982|17|11|28|1|10|31|3135209|4|0|||||||||01AUG2007:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||2|0|0|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|1522959|400003469078|3|Parda|1|Feminino|1981|26|09|29|1|10|31|3142007|2|0|||||||||11FEB2008:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|1373634|400003257311|3|Parda|1|Feminino|1978|26|09|32|1|10|31|3135209|2|0|||||||||11FEB2008:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|1386692|400003274987|3|Parda|1|Feminino|1991|04|05|19|1|10|31|3135209|2|0|||||||||11FEB2008:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|1555074|400003513065|3|Parda|0|Masculino|1979|05|03|31|1|10|31|3135209|2|0|||||||||06AUG2007:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|6499177|400009318315|1|Branca|0|Masculino|1991|13|07|19|1|10|35|3550308|2|0|||||||||08FEB2010:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|1|1|1528005|400003475885|6|Não dispõe da informação|0|Masculino|1988|26|02|22|1|10|35|3550308|4|0|||||||||03AUG2009:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||2|0|0|0|0|0|2009
